1.277159452438354492e-01 7.403834164142608643e-02 6.278045475482940674e-02 4.958630204200744629e-01 4.958630204200744629e-01 2.598471706733107567e-03 2.513739280402660370e-03 2.418880350887775421e-03 9.855708340182900429e-04 2.901798188686370850e-01 1.098422482609748840e-01 5.309904217720031738e-01 6.951050758361816406e-01 1.217919945716857910e+00 4.194255352020263672e+00 1.560724806040525436e-02 1.587192527949810028e-02 4.773678258061408997e-02 1.431868039071559906e-02 2.134221047163009644e-02 5.003362894058227539e-02 1.549933478236198425e-02 1.586823165416717529e-02 4.616619646549224854e-02 1.557011902332305908e-02 1.595149002969264984e-02 5.298089981079101562e-02 3.098306417465209961e+00 4.444303989410400391e+00 2.354827308654785156e+01 3.446330547332763672e+00 4.220682144165039062e+00 2.463469505310058594e+01 2.603539466857910156e+00 4.343669414520263672e+00 2.324930572509765625e+01 2.933317661285400391e+00 4.608092308044433594e+00 2.178046417236328125e+01
1.277159452438354492e-01 7.403834164142608643e-02 6.278045475482940674e-02 4.958630204200744629e-01 4.958630204200744629e-01 2.598471706733107567e-03 2.513739280402660370e-03 2.418880350887775421e-03 9.855708340182900429e-04 2.901798188686370850e-01 1.098422482609748840e-01 5.309904217720031738e-01 6.951050758361816406e-01 1.217919945716857910e+00 4.194255352020263672e+00 1.560724806040525436e-02 1.587192527949810028e-02 4.773678258061408997e-02 1.431868039071559906e-02 2.134221047163009644e-02 5.003362894058227539e-02 1.549933478236198425e-02 1.586823165416717529e-02 4.616619646549224854e-02 1.557011902332305908e-02 1.595149002969264984e-02 5.298089981079101562e-02 3.098306417465209961e+00 4.444303989410400391e+00 2.354827308654785156e+01 3.446330547332763672e+00 4.220682144165039062e+00 2.463469505310058594e+01 2.603539466857910156e+00 4.343669414520263672e+00 2.324930572509765625e+01 2.933317661285400391e+00 4.608092308044433594e+00 2.178046417236328125e+01
1.277159452438354492e-01 7.403834164142608643e-02 6.278045475482940674e-02 4.958630204200744629e-01 4.958630204200744629e-01 2.598471706733107567e-03 2.513739280402660370e-03 2.418880350887775421e-03 9.855708340182900429e-04 2.901798188686370850e-01 1.098422482609748840e-01 5.309904217720031738e-01 6.951050758361816406e-01 1.217919945716857910e+00 4.194255352020263672e+00 1.560724806040525436e-02 1.587192527949810028e-02 4.773678258061408997e-02 1.431868039071559906e-02 2.134221047163009644e-02 5.003362894058227539e-02 1.549933478236198425e-02 1.586823165416717529e-02 4.616619646549224854e-02 1.557011902332305908e-02 1.595149002969264984e-02 5.298089981079101562e-02 3.098306417465209961e+00 4.444303989410400391e+00 2.354827308654785156e+01 3.446330547332763672e+00 4.220682144165039062e+00 2.463469505310058594e+01 2.603539466857910156e+00 4.343669414520263672e+00 2.324930572509765625e+01 2.933317661285400391e+00 4.608092308044433594e+00 2.178046417236328125e+01
1.277159452438354492e-01 7.403834164142608643e-02 6.278045475482940674e-02 4.958630204200744629e-01 4.958630204200744629e-01 2.598471706733107567e-03 2.513739280402660370e-03 2.418880350887775421e-03 9.855708340182900429e-04 2.901798188686370850e-01 1.098422482609748840e-01 5.309904217720031738e-01 6.951050758361816406e-01 1.217919945716857910e+00 4.194255352020263672e+00 1.560724806040525436e-02 1.587192527949810028e-02 4.773678258061408997e-02 1.431868039071559906e-02 2.134221047163009644e-02 5.003362894058227539e-02 1.549933478236198425e-02 1.586823165416717529e-02 4.616619646549224854e-02 1.557011902332305908e-02 1.595149002969264984e-02 5.298089981079101562e-02 3.098306417465209961e+00 4.444303989410400391e+00 2.354827308654785156e+01 3.446330547332763672e+00 4.220682144165039062e+00 2.463469505310058594e+01 2.603539466857910156e+00 4.343669414520263672e+00 2.324930572509765625e+01 2.933317661285400391e+00 4.608092308044433594e+00 2.178046417236328125e+01
1.277159452438354492e-01 7.403834164142608643e-02 6.278045475482940674e-02 4.958630204200744629e-01 4.958630204200744629e-01 2.598471706733107567e-03 2.513739280402660370e-03 2.418880350887775421e-03 9.855708340182900429e-04 2.901798188686370850e-01 1.098422482609748840e-01 5.309904217720031738e-01 6.951050758361816406e-01 1.217919945716857910e+00 4.194255352020263672e+00 1.560724806040525436e-02 1.587192527949810028e-02 4.773678258061408997e-02 1.431868039071559906e-02 2.134221047163009644e-02 5.003362894058227539e-02 1.549933478236198425e-02 1.586823165416717529e-02 4.616619646549224854e-02 1.557011902332305908e-02 1.595149002969264984e-02 5.298089981079101562e-02 3.098306417465209961e+00 4.444303989410400391e+00 2.354827308654785156e+01 3.446330547332763672e+00 4.220682144165039062e+00 2.463469505310058594e+01 2.603539466857910156e+00 4.343669414520263672e+00 2.324930572509765625e+01 2.933317661285400391e+00 4.608092308044433594e+00 2.178046417236328125e+01
1.277159452438354492e-01 7.403834164142608643e-02 6.278045475482940674e-02 4.958630204200744629e-01 4.958630204200744629e-01 2.598471706733107567e-03 2.513739280402660370e-03 2.418880350887775421e-03 9.855708340182900429e-04 2.901798188686370850e-01 1.098422482609748840e-01 5.309904217720031738e-01 6.951050758361816406e-01 1.217919945716857910e+00 4.194255352020263672e+00 1.560724806040525436e-02 1.587192527949810028e-02 4.773678258061408997e-02 1.431868039071559906e-02 2.134221047163009644e-02 5.003362894058227539e-02 1.549933478236198425e-02 1.586823165416717529e-02 4.616619646549224854e-02 1.557011902332305908e-02 1.595149002969264984e-02 5.298089981079101562e-02 3.098306417465209961e+00 4.444303989410400391e+00 2.354827308654785156e+01 3.446330547332763672e+00 4.220682144165039062e+00 2.463469505310058594e+01 2.603539466857910156e+00 4.343669414520263672e+00 2.324930572509765625e+01 2.933317661285400391e+00 4.608092308044433594e+00 2.178046417236328125e+01
1.277159452438354492e-01 7.403834164142608643e-02 6.278045475482940674e-02 4.958630204200744629e-01 4.958630204200744629e-01 2.598471706733107567e-03 2.513739280402660370e-03 2.418880350887775421e-03 9.855708340182900429e-04 2.901798188686370850e-01 1.098422482609748840e-01 5.309904217720031738e-01 6.951050758361816406e-01 1.217919945716857910e+00 4.194255352020263672e+00 1.560724806040525436e-02 1.587192527949810028e-02 4.773678258061408997e-02 1.431868039071559906e-02 2.134221047163009644e-02 5.003362894058227539e-02 1.549933478236198425e-02 1.586823165416717529e-02 4.616619646549224854e-02 1.557011902332305908e-02 1.595149002969264984e-02 5.298089981079101562e-02 3.098306417465209961e+00 4.444303989410400391e+00 2.354827308654785156e+01 3.446330547332763672e+00 4.220682144165039062e+00 2.463469505310058594e+01 2.603539466857910156e+00 4.343669414520263672e+00 2.324930572509765625e+01 2.933317661285400391e+00 4.608092308044433594e+00 2.178046417236328125e+01
1.277159452438354492e-01 7.403834164142608643e-02 6.278045475482940674e-02 4.958630204200744629e-01 4.958630204200744629e-01 2.598471706733107567e-03 2.513739280402660370e-03 2.418880350887775421e-03 9.855708340182900429e-04 2.901798188686370850e-01 1.098422482609748840e-01 5.309904217720031738e-01 6.951050758361816406e-01 1.217919945716857910e+00 4.194255352020263672e+00 1.560724806040525436e-02 1.587192527949810028e-02 4.773678258061408997e-02 1.431868039071559906e-02 2.134221047163009644e-02 5.003362894058227539e-02 1.549933478236198425e-02 1.586823165416717529e-02 4.616619646549224854e-02 1.557011902332305908e-02 1.595149002969264984e-02 5.298089981079101562e-02 3.098306417465209961e+00 4.444303989410400391e+00 2.354827308654785156e+01 3.446330547332763672e+00 4.220682144165039062e+00 2.463469505310058594e+01 2.603539466857910156e+00 4.343669414520263672e+00 2.324930572509765625e+01 2.933317661285400391e+00 4.608092308044433594e+00 2.178046417236328125e+01
1.277159452438354492e-01 7.403834164142608643e-02 6.278045475482940674e-02 4.958630204200744629e-01 4.958630204200744629e-01 2.598471706733107567e-03 2.513739280402660370e-03 2.418880350887775421e-03 9.855708340182900429e-04 2.901798188686370850e-01 1.098422482609748840e-01 5.309904217720031738e-01 6.951050758361816406e-01 1.217919945716857910e+00 4.194255352020263672e+00 1.560724806040525436e-02 1.587192527949810028e-02 4.773678258061408997e-02 1.431868039071559906e-02 2.134221047163009644e-02 5.003362894058227539e-02 1.549933478236198425e-02 1.586823165416717529e-02 4.616619646549224854e-02 1.557011902332305908e-02 1.595149002969264984e-02 5.298089981079101562e-02 3.098306417465209961e+00 4.444303989410400391e+00 2.354827308654785156e+01 3.446330547332763672e+00 4.220682144165039062e+00 2.463469505310058594e+01 2.603539466857910156e+00 4.343669414520263672e+00 2.324930572509765625e+01 2.933317661285400391e+00 4.608092308044433594e+00 2.178046417236328125e+01
1.277159452438354492e-01 7.403834164142608643e-02 6.278045475482940674e-02 4.958630204200744629e-01 4.958630204200744629e-01 2.598471706733107567e-03 2.513739280402660370e-03 2.418880350887775421e-03 9.855708340182900429e-04 2.901798188686370850e-01 1.098422482609748840e-01 5.309904217720031738e-01 6.951050758361816406e-01 1.217919945716857910e+00 4.194255352020263672e+00 1.560724806040525436e-02 1.587192527949810028e-02 4.773678258061408997e-02 1.431868039071559906e-02 2.134221047163009644e-02 5.003362894058227539e-02 1.549933478236198425e-02 1.586823165416717529e-02 4.616619646549224854e-02 1.557011902332305908e-02 1.595149002969264984e-02 5.298089981079101562e-02 3.098306417465209961e+00 4.444303989410400391e+00 2.354827308654785156e+01 3.446330547332763672e+00 4.220682144165039062e+00 2.463469505310058594e+01 2.603539466857910156e+00 4.343669414520263672e+00 2.324930572509765625e+01 2.933317661285400391e+00 4.608092308044433594e+00 2.178046417236328125e+01
1.277159452438354492e-01 7.403834164142608643e-02 6.278045475482940674e-02 4.958630204200744629e-01 4.958630204200744629e-01 2.598471706733107567e-03 2.513739280402660370e-03 2.418880350887775421e-03 9.855708340182900429e-04 2.901798188686370850e-01 1.098422482609748840e-01 5.309904217720031738e-01 6.951050758361816406e-01 1.217919945716857910e+00 4.194255352020263672e+00 1.560724806040525436e-02 1.587192527949810028e-02 4.773678258061408997e-02 1.431868039071559906e-02 2.134221047163009644e-02 5.003362894058227539e-02 1.549933478236198425e-02 1.586823165416717529e-02 4.616619646549224854e-02 1.557011902332305908e-02 1.595149002969264984e-02 5.298089981079101562e-02 3.098306417465209961e+00 4.444303989410400391e+00 2.354827308654785156e+01 3.446330547332763672e+00 4.220682144165039062e+00 2.463469505310058594e+01 2.603539466857910156e+00 4.343669414520263672e+00 2.324930572509765625e+01 2.933317661285400391e+00 4.608092308044433594e+00 2.178046417236328125e+01
1.277159452438354492e-01 7.403834164142608643e-02 6.278045475482940674e-02 4.958630204200744629e-01 4.958630204200744629e-01 2.598471706733107567e-03 2.513739280402660370e-03 2.418880350887775421e-03 9.855708340182900429e-04 2.901798188686370850e-01 1.098422482609748840e-01 5.309904217720031738e-01 6.951050758361816406e-01 1.217919945716857910e+00 4.194255352020263672e+00 1.560724806040525436e-02 1.587192527949810028e-02 4.773678258061408997e-02 1.431868039071559906e-02 2.134221047163009644e-02 5.003362894058227539e-02 1.549933478236198425e-02 1.586823165416717529e-02 4.616619646549224854e-02 1.557011902332305908e-02 1.595149002969264984e-02 5.298089981079101562e-02 3.098306417465209961e+00 4.444303989410400391e+00 2.354827308654785156e+01 3.446330547332763672e+00 4.220682144165039062e+00 2.463469505310058594e+01 2.603539466857910156e+00 4.343669414520263672e+00 2.324930572509765625e+01 2.933317661285400391e+00 4.608092308044433594e+00 2.178046417236328125e+01
1.277159452438354492e-01 7.403834164142608643e-02 6.278045475482940674e-02 4.958630204200744629e-01 4.958630204200744629e-01 2.598471706733107567e-03 2.513739280402660370e-03 2.418880350887775421e-03 9.855708340182900429e-04 2.901798188686370850e-01 1.098422482609748840e-01 5.309904217720031738e-01 6.951050758361816406e-01 1.217919945716857910e+00 4.194255352020263672e+00 1.560724806040525436e-02 1.587192527949810028e-02 4.773678258061408997e-02 1.431868039071559906e-02 2.134221047163009644e-02 5.003362894058227539e-02 1.549933478236198425e-02 1.586823165416717529e-02 4.616619646549224854e-02 1.557011902332305908e-02 1.595149002969264984e-02 5.298089981079101562e-02 3.098306417465209961e+00 4.444303989410400391e+00 2.354827308654785156e+01 3.446330547332763672e+00 4.220682144165039062e+00 2.463469505310058594e+01 2.603539466857910156e+00 4.343669414520263672e+00 2.324930572509765625e+01 2.933317661285400391e+00 4.608092308044433594e+00 2.178046417236328125e+01
1.277159452438354492e-01 7.403834164142608643e-02 6.278045475482940674e-02 4.958630204200744629e-01 4.958630204200744629e-01 2.598471706733107567e-03 2.513739280402660370e-03 2.418880350887775421e-03 9.855708340182900429e-04 2.901798188686370850e-01 1.098422482609748840e-01 5.309904217720031738e-01 6.951050758361816406e-01 1.217919945716857910e+00 4.194255352020263672e+00 1.560724806040525436e-02 1.587192527949810028e-02 4.773678258061408997e-02 1.431868039071559906e-02 2.134221047163009644e-02 5.003362894058227539e-02 1.549933478236198425e-02 1.586823165416717529e-02 4.616619646549224854e-02 1.557011902332305908e-02 1.595149002969264984e-02 5.298089981079101562e-02 3.098306417465209961e+00 4.444303989410400391e+00 2.354827308654785156e+01 3.446330547332763672e+00 4.220682144165039062e+00 2.463469505310058594e+01 2.603539466857910156e+00 4.343669414520263672e+00 2.324930572509765625e+01 2.933317661285400391e+00 4.608092308044433594e+00 2.178046417236328125e+01
1.277159452438354492e-01 7.403834164142608643e-02 6.278045475482940674e-02 4.958630204200744629e-01 4.958630204200744629e-01 2.598471706733107567e-03 2.513739280402660370e-03 2.418880350887775421e-03 9.855708340182900429e-04 2.901798188686370850e-01 1.098422482609748840e-01 5.309904217720031738e-01 6.951050758361816406e-01 1.217919945716857910e+00 4.194255352020263672e+00 1.560724806040525436e-02 1.587192527949810028e-02 4.773678258061408997e-02 1.431868039071559906e-02 2.134221047163009644e-02 5.003362894058227539e-02 1.549933478236198425e-02 1.586823165416717529e-02 4.616619646549224854e-02 1.557011902332305908e-02 1.595149002969264984e-02 5.298089981079101562e-02 3.098306417465209961e+00 4.444303989410400391e+00 2.354827308654785156e+01 3.446330547332763672e+00 4.220682144165039062e+00 2.463469505310058594e+01 2.603539466857910156e+00 4.343669414520263672e+00 2.324930572509765625e+01 2.933317661285400391e+00 4.608092308044433594e+00 2.178046417236328125e+01
1.277159452438354492e-01 7.403834164142608643e-02 6.278045475482940674e-02 4.958630204200744629e-01 4.958630204200744629e-01 2.598471706733107567e-03 2.513739280402660370e-03 2.418880350887775421e-03 9.855708340182900429e-04 2.901798188686370850e-01 1.098422482609748840e-01 5.309904217720031738e-01 6.951050758361816406e-01 1.217919945716857910e+00 4.194255352020263672e+00 1.560724806040525436e-02 1.587192527949810028e-02 4.773678258061408997e-02 1.431868039071559906e-02 2.134221047163009644e-02 5.003362894058227539e-02 1.549933478236198425e-02 1.586823165416717529e-02 4.616619646549224854e-02 1.557011902332305908e-02 1.595149002969264984e-02 5.298089981079101562e-02 3.098306417465209961e+00 4.444303989410400391e+00 2.354827308654785156e+01 3.446330547332763672e+00 4.220682144165039062e+00 2.463469505310058594e+01 2.603539466857910156e+00 4.343669414520263672e+00 2.324930572509765625e+01 2.933317661285400391e+00 4.608092308044433594e+00 2.178046417236328125e+01
1.277159452438354492e-01 7.403834164142608643e-02 6.278045475482940674e-02 4.958630204200744629e-01 4.958630204200744629e-01 2.598471706733107567e-03 2.513739280402660370e-03 2.418880350887775421e-03 9.855708340182900429e-04 2.901798188686370850e-01 1.098422482609748840e-01 5.309904217720031738e-01 6.951050758361816406e-01 1.217919945716857910e+00 4.194255352020263672e+00 1.560724806040525436e-02 1.587192527949810028e-02 4.773678258061408997e-02 1.431868039071559906e-02 2.134221047163009644e-02 5.003362894058227539e-02 1.549933478236198425e-02 1.586823165416717529e-02 4.616619646549224854e-02 1.557011902332305908e-02 1.595149002969264984e-02 5.298089981079101562e-02 3.098306417465209961e+00 4.444303989410400391e+00 2.354827308654785156e+01 3.446330547332763672e+00 4.220682144165039062e+00 2.463469505310058594e+01 2.603539466857910156e+00 4.343669414520263672e+00 2.324930572509765625e+01 2.933317661285400391e+00 4.608092308044433594e+00 2.178046417236328125e+01
1.277159452438354492e-01 7.403834164142608643e-02 6.278045475482940674e-02 4.958630204200744629e-01 4.958630204200744629e-01 2.598471706733107567e-03 2.513739280402660370e-03 2.418880350887775421e-03 9.855708340182900429e-04 2.901798188686370850e-01 1.098422482609748840e-01 5.309904217720031738e-01 6.951050758361816406e-01 1.217919945716857910e+00 4.194255352020263672e+00 1.560724806040525436e-02 1.587192527949810028e-02 4.773678258061408997e-02 1.431868039071559906e-02 2.134221047163009644e-02 5.003362894058227539e-02 1.549933478236198425e-02 1.586823165416717529e-02 4.616619646549224854e-02 1.557011902332305908e-02 1.595149002969264984e-02 5.298089981079101562e-02 3.098306417465209961e+00 4.444303989410400391e+00 2.354827308654785156e+01 3.446330547332763672e+00 4.220682144165039062e+00 2.463469505310058594e+01 2.603539466857910156e+00 4.343669414520263672e+00 2.324930572509765625e+01 2.933317661285400391e+00 4.608092308044433594e+00 2.178046417236328125e+01
1.277159452438354492e-01 7.403834164142608643e-02 6.278045475482940674e-02 4.958630204200744629e-01 4.958630204200744629e-01 2.598471706733107567e-03 2.513739280402660370e-03 2.418880350887775421e-03 9.855708340182900429e-04 2.901798188686370850e-01 1.098422482609748840e-01 5.309904217720031738e-01 6.951050758361816406e-01 1.217919945716857910e+00 4.194255352020263672e+00 1.560724806040525436e-02 1.587192527949810028e-02 4.773678258061408997e-02 1.431868039071559906e-02 2.134221047163009644e-02 5.003362894058227539e-02 1.549933478236198425e-02 1.586823165416717529e-02 4.616619646549224854e-02 1.557011902332305908e-02 1.595149002969264984e-02 5.298089981079101562e-02 3.098306417465209961e+00 4.444303989410400391e+00 2.354827308654785156e+01 3.446330547332763672e+00 4.220682144165039062e+00 2.463469505310058594e+01 2.603539466857910156e+00 4.343669414520263672e+00 2.324930572509765625e+01 2.933317661285400391e+00 4.608092308044433594e+00 2.178046417236328125e+01
